<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.26	07:00:00	1.08396	1.08440	1.08386	1.08426	1176	0	0
2024.01.26	08:00:00	1.08427	1.08429	1.08285	1.08294	1743	0	0
2024.01.26	09:00:00	1.08291	1.08306	1.08130	1.08196	3047	0	0
2024.01.26	10:00:00	1.08195	1.08422	1.08175	1.08403	3572	0	0
2024.01.26	11:00:00	1.08408	1.08506	1.08342	1.08443	3732	0	0
2024.01.26	12:00:00	1.08443	1.08663	1.08442	1.08649	2681	0	0
2024.01.26	13:00:00	1.08651	1.08762	1.08645	1.08746	2619	0	0
2024.01.26	14:00:00	1.08747	1.08759	1.08657	1.08674	2085	0	0
2024.01.26	15:00:00	1.08675	1.08855	1.08564	1.08721	5678	0	0
2024.01.26	16:00:00	1.08721	1.08804	1.08610	1.08740	5268	0	0
2024.01.26	17:00:00	1.08721	1.08724	1.08552	1.08641	4742	0	0
2024.01.26	18:00:00	1.08640	1.08695	1.08590	1.08651	2909	0	0
2024.01.26	19:00:00	1.08650	1.08706	1.08593	1.08638	2516	0	0
2024.01.26	20:00:00	1.08638	1.08661	1.08540	1.08559	2289	0	0
2024.01.26	21:00:00	1.08559	1.08618	1.08553	1.08583	1793	0	0
2024.01.26	22:00:00	1.08583	1.08623	1.08533	1.08546	1652	0	0
2024.01.26	23:00:00	1.08545	1.08569	1.08520	1.08549	871	0	0
2024.01.29	00:00:00	1.08427	1.08466	1.08370	1.08451	333	0	14
2024.01.29	01:00:00	1.08456	1.08487	1.08419	1.08424	1492	0	0
2024.01.29	02:00:00	1.08425	1.08451	1.08413	1.08448	1720	0	0
2024.01.29	03:00:00	1.08449	1.08491	1.08435	1.08441	2061	0	0
2024.01.29	04:00:00	1.08441	1.08452	1.08395	1.08437	1574	0	0
2024.01.29	05:00:00	1.08437	1.08468	1.08426	1.08452	968	0	0
2024.01.29	06:00:00	1.08452	1.08477	1.08438	1.08448	893	0	0
2024.01.29	07:00:00	1.08448	1.08449	1.08397	1.08400	1066	0	0
2024.01.29	08:00:00	1.08400	1.08473	1.08393	1.08466	1344	0	0
2024.01.29	09:00:00	1.08466	1.08501	1.08351	1.08372	2688	0	0
2024.01.29	10:00:00	1.08371	1.08420	1.08332	1.08347	2871	0	0
2024.01.29	11:00:00	1.08344	1.08358	1.08232	1.08252	2932	0	0
2024.01.29	12:00:00	1.08251	1.08254	1.08139	1.08191	2634	0	0
2024.01.29	13:00:00	1.08191	1.08272	1.08165	1.08230	2188	0	0
2024.01.29	14:00:00	1.08231	1.08369	1.08205	1.08221	2581	0	0
2024.01.29	15:00:00	1.08222	1.08245	1.08139	1.08204	3290	0	0
2024.01.29	16:00:00	1.08203	1.08227	1.08043	1.08070	3360	0	0
2024.01.29	17:00:00	1.08071	1.08106	1.07962	1.07975	3352	0	0
2024.01.29	18:00:00	1.07976	1.08088	1.07959	1.08061	2700	0	0
2024.01.29	19:00:00	1.08060	1.08161	1.08056	1.08117	2032	0	0
2024.01.29	20:00:00	1.08117	1.08133	1.08094	1.08115	1615	0	0
2024.01.29	21:00:00	1.08115	1.08201	1.08099	1.08190	1513	0	0
2024.01.29	22:00:00	1.08194	1.08405	1.08193	1.08312	3780	0	0
2024.01.29	23:00:00	1.08311	1.08350	1.08267	1.08334	1189	0	0
2024.01.30	00:00:00	1.08305	1.08327	1.08242	1.08327	373	0	11
2024.01.30	01:00:00	1.08331	1.08369	1.08331	1.08338	689	0	0
2024.01.30	02:00:00	1.08339	1.08421	1.08339	1.08409	1726	0	0
2024.01.30	03:00:00	1.08409	1.08409	1.08326	1.08351	2182	0	0
2024.01.30	04:00:00	1.08350	1.08361	1.08300	1.08342	1267	0	0
2024.01.30	05:00:00	1.08342	1.08345	1.08303	1.08307	1130	0	0
2024.01.30	06:00:00	1.08307	1.08336	1.08243	1.08254	1091	0	0
2024.01.30	07:00:00	1.08254	1.08290	1.08220	1.08225	1137	0	0
2024.01.30	08:00:00	1.08227	1.08261	1.08141	1.08151	1837	0	0
2024.01.30	09:00:00	1.08149	1.08243	1.08119	1.08228	2764	0	0
2024.01.30	10:00:00	1.08228	1.08323	1.08163	1.08221	3790	0	0
2024.01.30	11:00:00	1.08221	1.08294	1.08179	1.08270	3249	0	0
2024.01.30	12:00:00	1.08270	1.08406	1.08231	1.08384	2828	0	0
2024.01.30	13:00:00	1.08384	1.08481	1.08372	1.08419	2167	0	0
2024.01.30	14:00:00	1.08419	1.08500	1.08367	1.08477	2171	0	0
2024.01.30	15:00:00	1.08477	1.08486	1.08341	1.08344	3829	0	0
2024.01.30	16:00:00	1.08346	1.08575	1.08298	1.08506	4442	0	0
2024.01.30	17:00:00	1.08505	1.08560	1.08282	1.08370	6559	0	0
2024.01.30	18:00:00	1.08370	1.08442	1.08345	1.08432	3512	0	0
2024.01.30	19:00:00	1.08432	1.08473	1.08369	1.08390	2432	0	0
2024.01.30	20:00:00	1.08389	1.08389	1.08316	1.08359	2030	0	0
2024.01.30	21:00:00	1.08358	1.08471	1.08357	1.08461	2296	0	0
2024.01.30	22:00:00	1.08462	1.08486	1.08409	1.08447	2305	0	0
2024.01.30	23:00:00	1.08446	1.08470	1.08427	1.08456	1397	0	0
2024.01.31	00:00:00	1.08381	1.08448	1.08355	1.08437	485	0	6
2024.01.31	01:00:00	1.08439	1.08450	1.08427	1.08430	758	0	0
2024.01.31	02:00:00	1.08432	1.08483	1.08413	1.08429	2230	0	0
2024.01.31	03:00:00	1.08429	1.08437	1.08314	1.08315	2446	0	0
2024.01.31	04:00:00	1.08314	1.08314	1.08163	1.08183	2173	0	0
2024.01.31	05:00:00	1.08183	1.08189	1.08160	1.08187	1194	0	0
2024.01.31	06:00:00	1.08187	1.08224	1.08182	1.08206	884	0	0
2024.01.31	07:00:00	1.08206	1.08220	1.08177	1.08205	1260	0	0
2024.01.31	08:00:00	1.08204	1.08221	1.08150	1.08156	1469	0	0
2024.01.31	09:00:00	1.08151	1.08216	1.08062	1.08161	2761	0	0
2024.01.31	10:00:00	1.08161	1.08262	1.08094	1.08191	4058	0	0
2024.01.31	11:00:00	1.08196	1.08369	1.08164	1.08223	4022	0	0
2024.01.31	12:00:00	1.08223	1.08314	1.08215	1.08255	2646	0	0
2024.01.31	13:00:00	1.08258	1.08405	1.08255	1.08390	2280	0	0
2024.01.31	14:00:00	1.08390	1.08429	1.08336	1.08369	2522	0	0
2024.01.31	15:00:00	1.08368	1.08629	1.08345	1.08576	5541	0	0
2024.01.31	16:00:00	1.08575	1.08866	1.08524	1.08801	6219	0	0
2024.01.31	17:00:00	1.08799	1.08875	1.08541	1.08615	7016	0	0
2024.01.31	18:00:00	1.08612	1.08679	1.08448	1.08545	5372	0	0
2024.01.31	19:00:00	1.08545	1.08545	1.08420	1.08498	3151	0	0
2024.01.31	20:00:00	1.08498	1.08525	1.08439	1.08462	3335	0	0
2024.01.31	21:00:00	1.08460	1.08641	1.08161	1.08405	11055	0	0
2024.01.31	22:00:00	1.08411	1.08418	1.07950	1.08078	8829	0	0
2024.01.31	23:00:00	1.08077	1.08195	1.08055	1.08177	2474	0	0
2024.02.01	00:00:00	1.08163	1.08201	1.08073	1.08138	525	0	6
2024.02.01	01:00:00	1.08144	1.08171	1.08033	1.08040	1148	0	0
2024.02.01	02:00:00	1.08040	1.08146	1.08019	1.08084	2136	0	0
2024.02.01	03:00:00	1.08085	1.08126	1.08046	1.08091	2818	0	0
2024.02.01	04:00:00	1.08090	1.08219	1.08086	1.08194	2645	0	0
2024.02.01	05:00:00	1.08193	1.08209	1.08110	1.08119	1781	0	0
2024.02.01	06:00:00	1.08119	1.08137	1.08053	1.08078	1424	0	0
2024.02.01	07:00:00	1.08078	1.08078	1.08028	1.08028	1619	0	0
2024.02.01	08:00:00	1.08028	1.08051	1.07939	1.07961	1925	0	0
2024.02.01	09:00:00	1.07956	1.07973	1.07839	1.07933	3531	0	0
2024.02.01	10:00:00	1.07929	1.07941	1.07800	1.07919	4526	0	0
2024.02.01	11:00:00	1.07917	1.08018	1.07865	1.07984	3711	0	0
2024.02.01	12:00:00	1.07995	1.08030	1.07916	1.07932	3567	0	0
2024.02.01	13:00:00	1.07932	1.08134	1.07928	1.08085	3452	0	0
2024.02.01	14:00:00	1.08084	1.08199	1.08056	1.08152	4404	0	0
2024.02.01	15:00:00	1.08151	1.08274	1.08089	1.08138	5437	0	0
2024.02.01	16:00:00	1.08138	1.08298	1.08116	1.08270	5091	0	0
2024.02.01	17:00:00	1.08272	1.08319	1.08069	1.08265	7610	0	0
2024.02.01	18:00:00	1.08267	1.08660	1.08266	1.08645	6164	0	0
2024.02.01	19:00:00	1.08649	1.08748	1.08608	1.08729	5038	0	0
2024.02.01	20:00:00	1.08728	1.08734	1.08630	1.08700	4372	0	0
2024.02.01	21:00:00	1.08700	1.08749	1.08679	1.08721	3675	0	0
2024.02.01	22:00:00	1.08721	1.08748	1.08682	1.08717	2353	0	0
2024.02.01	23:00:00	1.08717	1.08732	1.08681	1.08722	1582	0	0
2024.02.02	00:00:00	1.08708	1.08737	1.08635	1.08722	263	0	6
2024.02.02	01:00:00	1.08724	1.08763	1.08724	1.08743	780	0	0
2024.02.02	02:00:00	1.08743	1.08798	1.08717	1.08728	1280	0	0
2024.02.02	03:00:00	1.08729	1.08759	1.08702	1.08717	2327	0	0
2024.02.02	04:00:00	1.08717	1.08787	1.08715	1.08785	1734	0	0
2024.02.02	05:00:00	1.08785	1.08789	1.08735	1.08769	1079	0	0
2024.02.02	06:00:00	1.08768	1.08773	1.08720	1.08732	1085	0	0
2024.02.02	07:00:00	1.08731	1.08825	1.08724	1.08775	1477	0	0
2024.02.02	08:00:00	1.08775	1.08811	1.08741	1.08758	1879	0	0
2024.02.02	09:00:00	1.08748	1.08871	1.08745	1.08809	2484	0	0
2024.02.02	10:00:00	1.08810	1.08903	1.08736	1.08794	3233	0	0
2024.02.02	11:00:00	1.08792	1.08975	1.08792	1.08908	2754	0	0
2024.02.02	12:00:00	1.08907	1.08950	1.08808	1.08845	2293	0	0
2024.02.02	13:00:00	1.08846	1.08864	1.08782	1.08837	2203	0	0
2024.02.02	14:00:00	1.08838	1.08851	1.08777	1.08804	2263	0	0
2024.02.02	15:00:00	1.08808	1.08861	1.08038	1.08072	6513	0	0
2024.02.02	16:00:00	1.08065	1.08171	1.07917	1.08092	7402	0	0
2024.02.02	17:00:00	1.08075	1.08117	1.07833	1.08025	6944	0	0
2024.02.02	18:00:00	1.08025	1.08039	1.07825	1.07861	4725	0	0
2024.02.02	19:00:00	1.07861	1.07926	1.07808	1.07835	3954	0	0
2024.02.02	20:00:00	1.07835	1.07912	1.07806	1.07883	3172	0	0
2024.02.02	21:00:00	1.07883	1.07958	1.07862	1.07926	2970	0	0
2024.02.02	22:00:00	1.07927	1.07974	1.07920	1.07932	2182	0	0
2024.02.02	23:00:00	1.07931	1.07940	1.07875	1.07877	1054	0	0
2024.02.05	00:00:00	1.07849	1.07856	1.07801	1.07807	384	0	9
2024.02.05	01:00:00	1.07812	1.07838	1.07700	1.07798	1751	0	0
2024.02.05	02:00:00	1.07799	1.07832	1.07674	1.07726	4064	0	0
2024.02.05	03:00:00	1.07727	1.07788	1.07687	1.07784	2760	0	0
2024.02.05	04:00:00	1.07780	1.07813	1.07756	1.07789	2142	0	0
2024.02.05	05:00:00	1.07789	1.07810	1.07745	1.07792	1654	0	0
2024.02.05	06:00:00	1.07791	1.07800	1.07756	1.07789	961	0	0
2024.02.05	07:00:00	1.07790	1.07822	1.07734	1.07821	1777	0	0
2024.02.05	08:00:00	1.07821	1.07849	1.07773	1.07780	2016	0	0
2024.02.05	09:00:00	1.07773	1.07833	1.07727	1.07803	2886	0	0
2024.02.05	10:00:00	1.07803	1.07861	1.07635	1.07669	3821	0	0
2024.02.05	11:00:00	1.07669	1.07728	1.07520	1.07538	2948	0	0
2024.02.05	12:00:00	1.07536	1.07561	1.07478	1.07494	2914	0	0
2024.02.05	13:00:00	1.07495	1.07588	1.07471	1.07549	2813	0	0
2024.02.05	14:00:00	1.07550	1.07577	1.07495	1.07497	3008	0	0
2024.02.05	15:00:00	1.07496	1.07506	1.07363	1.07375	3340	0	0
2024.02.05	16:00:00	1.07375	1.07449	1.07351	1.07424	4033	0	0
2024.02.05	17:00:00	1.07318	1.07382	1.07233	1.07254	6274	0	0
2024.02.05	18:00:00	1.07254	1.07361	1.07247	1.07354	2823	0	0
2024.02.05	19:00:00	1.07355	1.07430	1.07340	1.07394	2425	0	0
2024.02.05	20:00:00	1.07394	1.07467	1.07375	1.07440	2294	0	0
2024.02.05	21:00:00	1.07441	1.07465	1.07421	1.07430	1862	0	0
2024.02.05	22:00:00	1.07430	1.07443	1.07369	1.07426	2364	0	0
2024.02.05	23:00:00	1.07428	1.07430	1.07394	1.07425	1117	0	0
2024.02.06	00:00:00	1.07386	1.07435	1.07367	1.07431	282	0	0
2024.02.06	01:00:00	1.07429	1.07435	1.07410	1.07411	679	0	0
2024.02.06	02:00:00	1.07411	1.07453	1.07411	1.07439	1088	0	0
2024.02.06	03:00:00	1.07440	1.07473	1.07416	1.07454	2090	0	0
2024.02.06	04:00:00	1.07454	1.07491	1.07440	1.07460	1343	0	0
2024.02.06	05:00:00	1.07460	1.07489	1.07435	1.07440	1569	0	0
2024.02.06	06:00:00	1.07440	1.07505	1.07435	1.07490	1386	0	0
2024.02.06	07:00:00	1.07492	1.07542	1.07489	1.07536	1385	0	0
2024.02.06	08:00:00	1.07536	1.07536	1.07483	1.07512	1761	0	0
2024.02.06	09:00:00	1.07509	1.07624	1.07509	1.07520	3136	0	0
2024.02.06	10:00:00	1.07520	1.07601	1.07452	1.07462	3856	0	0
2024.02.06	11:00:00	1.07465	1.07475	1.07256	1.07292	3087	0	0
2024.02.06	12:00:00	1.07291	1.07365	1.07277	1.07293	2400	0	0
2024.02.06	13:00:00	1.07293	1.07430	1.07243	1.07387	2093	0	0
2024.02.06	14:00:00	1.07386	1.07393	1.07226	1.07360	2593	0	0
2024.02.06	15:00:00	1.07360	1.07439	1.07281	1.07305	4200	0	0
2024.02.06	16:00:00	1.07303	1.07438	1.07291	1.07404	4713	0	0
2024.02.06	17:00:00	1.07404	1.07484	1.07367	1.07433	4936	0	0
2024.02.06	18:00:00	1.07433	1.07534	1.07391	1.07506	3826	0	0
2024.02.06	19:00:00	1.07499	1.07552	1.07479	1.07511	3134	0	0
2024.02.06	20:00:00	1.07511	1.07556	1.07436	1.07540	3375	0	0
2024.02.06	21:00:00	1.07540	1.07547	1.07469	1.07495	3183	0	0
2024.02.06	22:00:00	1.07495	1.07574	1.07494	1.07567	2236	0	0
2024.02.06	23:00:00	1.07563	1.07563	1.07526	1.07542	1126	0	0
2024.02.07	00:00:00	1.07521	1.07551	1.07468	1.07535	568	0	10
2024.02.07	01:00:00	1.07528	1.07569	1.07528	1.07569	579	0	0
2024.02.07	02:00:00	1.07569	1.07595	1.07561	1.07591	1211	0	0
2024.02.07	03:00:00	1.07590	1.07650	1.07589	1.07636	2211	0	0
2024.02.07	04:00:00	1.07636	1.07656	1.07618	1.07637	1687	0	0
2024.02.07	05:00:00	1.07637	1.07665	1.07586	1.07589	1115	0	0
2024.02.07	06:00:00	1.07589	1.07601	1.07568	1.07591	941	0	0
2024.02.07	07:00:00	1.07591	1.07646	1.07581	1.07628	1544	0	0
2024.02.07	08:00:00	1.07628	1.07656	1.07568	1.07612	1644	0	0
2024.02.07	09:00:00	1.07614	1.07729	1.07610	1.07726	2710	0	0
2024.02.07	10:00:00	1.07726	1.07735	1.07605	1.07628	3120	0	0
2024.02.07	11:00:00	1.07629	1.07710	1.07579	1.07695	2895	0	0
2024.02.07	12:00:00	1.07694	1.07709	1.07628	1.07643	3241	0	0
2024.02.07	13:00:00	1.07642	1.07740	1.07624	1.07712	2698	0	0
2024.02.07	14:00:00	1.07712	1.07753	1.07662	1.07738	2701	0	0
2024.02.07	15:00:00	1.07738	1.07840	1.07668	1.07703	3192	0	0
2024.02.07	16:00:00	1.07703	1.07781	1.07655	1.07714	5344	0	0
2024.02.07	17:00:00	1.07714	1.07800	1.07559	1.07568	5609	0	0
2024.02.07	18:00:00	1.07569	1.07713	1.07563	1.07677	3810	0	0
2024.02.07	19:00:00	1.07678	1.07679	1.07594	1.07650	2719	0	0
2024.02.07	20:00:00	1.07648	1.07737	1.07646	1.07712	3129	0	0
2024.02.07	21:00:00	1.07713	1.07755	1.07700	1.07720	1854	0	0
2024.02.07	22:00:00	1.07720	1.07743	1.07710	1.07728	1778	0	0
2024.02.07	23:00:00	1.07728	1.07748	1.07717	1.07730	1019	0	0
2024.02.08	00:00:00	1.07696	1.07730	1.07600	1.07730	248	0	8
2024.02.08	01:00:00	1.07730	1.07769	1.07717	1.07756	666	0	0
2024.02.08	02:00:00	1.07756	1.07795	1.07745	1.07779	1169	0	0
2024.02.08	03:00:00	1.07780	1.07799	1.07753	1.07787	1782	0	0
2024.02.08	04:00:00	1.07787	1.07833	1.07784	1.07830	1467	0	0
2024.02.08	05:00:00	1.07830	1.07849	1.07817	1.07824	826	0	0
2024.02.08	06:00:00	1.07825	1.07884	1.07796	1.07800	1182	0	0
2024.02.08	07:00:00	1.07797	1.07841	1.07786	1.07826	1200	0	0
2024.02.08	08:00:00	1.07828	1.07864	1.07812	1.07841	1289	0	0
2024.02.08	09:00:00	1.07840	1.07889	1.07769	1.07802	2850	0	0
2024.02.08	10:00:00	1.07802	1.07841	1.07685	1.07774	3631	0	0
2024.02.08	11:00:00	1.07773	1.07843	1.07736	1.07831	3093	0	0
2024.02.08	12:00:00	1.07831	1.07856	1.07713	1.07717	2222	0	0
2024.02.08	13:00:00	1.07717	1.07731	1.07612	1.07630	2273	0	0
2024.02.08	14:00:00	1.07630	1.07636	1.07500	1.07568	2848	0	0
2024.02.08	15:00:00	1.07571	1.07621	1.07416	1.07440	4547	0	0
2024.02.08	16:00:00	1.07436	1.07675	1.07436	1.07649	4097	0	0
2024.02.08	17:00:00	1.07653	1.07677	1.07515	1.07613	4596	0	0
2024.02.08	18:00:00	1.07613	1.07740	1.07603	1.07733	2951	0	0
2024.02.08	19:00:00	1.07734	1.07767	1.07715	1.07734	2422	0	0
2024.02.08	20:00:00	1.07735	1.07829	1.07734	1.07767	3014	0	0
2024.02.08	21:00:00	1.07767	1.07787	1.07728	1.07749	2304	0	0
2024.02.08	22:00:00	1.07749	1.07799	1.07749	1.07778	1914	0	0
2024.02.08	23:00:00	1.07779	1.07785	1.07761	1.07780	841	0	0
2024.02.09	00:00:00	1.07755	1.07782	1.07712	1.07759	306	0	6
2024.02.09	01:00:00	1.07761	1.07780	1.07740	1.07778	616	0	0
2024.02.09	02:00:00	1.07779	1.07788	1.07723	1.07730	1526	0	0
2024.02.09	03:00:00	1.07730	1.07788	1.07730	1.07744	1797	0	0
2024.02.09	04:00:00	1.07743	1.07784	1.07733	1.07763	1360	0	0
2024.02.09	05:00:00	1.07763	1.07775	1.07701	1.07709	807	0	0
2024.02.09	06:00:00	1.07710	1.07727	1.07695	1.07713	946	0	0
2024.02.09	07:00:00	1.07713	1.07739	1.07696	1.07712	882	0	0
2024.02.09	08:00:00	1.07712	1.07755	1.07699	1.07746	1078	0	0
2024.02.09	09:00:00	1.07746	1.07827	1.07744	1.07803	2531	0	0
2024.02.09	10:00:00	1.07805	1.07848	1.07724	1.07728	3522	0	0
2024.02.09	11:00:00	1.07728	1.07769	1.07661	1.07672	3611	0	0
2024.02.09	12:00:00	1.07671	1.07702	1.07622	1.07668	2682	0	0
2024.02.09	13:00:00	1.07668	1.07733	1.07636	1.07717	2472	0	0
2024.02.09	14:00:00	1.07718	1.07766	1.07631	1.07672	2703	0	0
2024.02.09	15:00:00	1.07672	1.07948	1.07654	1.07831	6205	0	0
2024.02.09	16:00:00	1.07827	1.07952	1.07750	1.07817	5701	0	0
2024.02.09	17:00:00	1.07817	1.07898	1.07799	1.07864	4682	0	0
2024.02.09	18:00:00	1.07863	1.07882	1.07798	1.07817	3072	0	0
2024.02.09	19:00:00	1.07816	1.07867	1.07794	1.07856	2321	0	0
2024.02.09	20:00:00	1.07856	1.07909	1.07856	1.07867	1756	0	0
2024.02.09	21:00:00	1.07867	1.07879	1.07815	1.07825	1341	0	0
2024.02.09	22:00:00	1.07825	1.07880	1.07797	1.07863	1421	0	0
2024.02.09	23:00:00	1.07863	1.07885	1.07839	1.07854	729	0	0
2024.02.12	00:00:00	1.07767	1.07864	1.07723	1.07844	243	0	1
2024.02.12	01:00:00	1.07844	1.07984	1.07841	1.07980	1608	0	0
2024.02.12	02:00:00	1.07981	1.07999	1.07968	1.07987	1302	0	0
2024.02.12	03:00:00	1.07988	1.07988	1.07937	1.07958	918	0	0
2024.02.12	04:00:00	1.07958	1.07979	1.07932	1.07949	557	0	0
2024.02.12	05:00:00	1.07949	1.07971	1.07912	1.07920	603	0	0
2024.02.12	06:00:00	1.07919	1.07941	1.07896	1.07906	561	0	0
2024.02.12	07:00:00	1.07906	1.07946	1.07901	1.07917	584	0	0
2024.02.12	08:00:00	1.07917	1.07932	1.07902	1.07915	739	0	0
2024.02.12	09:00:00	1.07915	1.08057	1.07895	1.08032	2172	0	0
2024.02.12	10:00:00	1.08033	1.08033	1.07746	1.07754	3086	0	0
2024.02.12	11:00:00	1.07755	1.07780	1.07669	1.07692	2356	0	0
2024.02.12	12:00:00	1.07693	1.07789	1.07673	1.07767	2105	0	0
2024.02.12	13:00:00	1.07769	1.07778	1.07631	1.07695	2210	0	0
2024.02.12	14:00:00	1.07695	1.07737	1.07652	1.07700	2183	0	0
2024.02.12	15:00:00	1.07703	1.07738	1.07612	1.07640	3130	0	0
2024.02.12	16:00:00	1.07640	1.07742	1.07632	1.07723	3092	0	0
2024.02.12	17:00:00	1.07723	1.07725	1.07560	1.07676	2832	0	0
2024.02.12	18:00:00	1.07676	1.07774	1.07654	1.07733	2499	0	0
2024.02.12	19:00:00	1.07733	1.07825	1.07730	1.07824	2262	0	0
2024.02.12	20:00:00	1.07825	1.07862	1.07807	1.07813	2042	0	0
2024.02.12	21:00:00	1.07812	1.07830	1.07680	1.07695	1833	0	0
2024.02.12	22:00:00	1.07695	1.07751	1.07695	1.07743	1673	0	0
2024.02.12	23:00:00	1.07743	1.07752	1.07703	1.07716	1029	0	0
2024.02.13	00:00:00	1.07711	1.07751	1.07630	1.07713	490	0	11
2024.02.13	01:00:00	1.07707	1.07729	1.07693	1.07720	743	0	0
2024.02.13	02:00:00	1.07720	1.07732	1.07671	1.07730	1093	0	0
2024.02.13	03:00:00	1.07730	1.07747	1.07658	1.07670	1027	0	0
2024.02.13	04:00:00	1.07670	1.07670	1.07623	1.07644	988	0	0
2024.02.13	05:00:00	1.07644	1.07648	1.07606	1.07619	963	0	0
2024.02.13	06:00:00	1.07618	1.07643	1.07614	1.07638	711	0	0
2024.02.13	07:00:00	1.07635	1.07680	1.07635	1.07670	710	0	0
2024.02.13	08:00:00	1.07669	1.07726	1.07662	1.07706	1063	0	0
2024.02.13	09:00:00	1.07705	1.07778	1.07659	1.07714	3064	0	0
2024.02.13	10:00:00	1.07716	1.07747	1.07624	1.07677	2887	0	0
2024.02.13	11:00:00	1.07678	1.07695	1.07569	1.07667	2569	0	0
2024.02.13	12:00:00	1.07667	1.07763	1.07664	1.07723	2422	0	0
2024.02.13	13:00:00	1.07724	1.07819	1.07722	1.07779	2074	0	0
2024.02.13	14:00:00	1.07777	1.07866	1.07762	1.07856	2312	0	0
2024.02.13	15:00:00	1.07856	1.07949	1.07031	1.07086	6903	0	0
2024.02.13	16:00:00	1.07085	1.07238	1.07008	1.07180	6560	0	0
2024.02.13	17:00:00	1.07181	1.07269	1.07061	1.07169	5514	0	0
2024.02.13	18:00:00	1.07169	1.07222	1.07128	1.07193	3917	0	0
2024.02.13	19:00:00	1.07194	1.07202	1.07124	1.07154	2816	0	0
2024.02.13	20:00:00	1.07154	1.07203	1.07077	1.07084	2185	0	0
2024.02.13	21:00:00	1.07084	1.07084	1.07008	1.07014	2751	0	0
2024.02.13	22:00:00	1.07014	1.07102	1.07008	1.07074	2192	0	0
2024.02.13	23:00:00	1.07073	1.07103	1.07072	1.07091	909	0	0
2024.02.14	00:00:00	1.07075	1.07109	1.07070	1.07099	301	0	6
2024.02.14	01:00:00	1.07099	1.07109	1.07081	1.07086	709	0	0
2024.02.14	02:00:00	1.07086	1.07145	1.07062	1.07079	1469	0	0
2024.02.14	03:00:00	1.07080	1.07123	1.07034	1.07117	1854	0	0
2024.02.14	04:00:00	1.07116	1.07140	1.07088	1.07098	1481	0	0
2024.02.14	05:00:00	1.07098	1.07140	1.07084	1.07127	1299	0	0
2024.02.14	06:00:00	1.07125	1.07147	1.07095	1.07145	1061	0	0
2024.02.14	07:00:00	1.07145	1.07152	1.07117	1.07142	1175	0	0
2024.02.14	08:00:00	1.07142	1.07188	1.07140	1.07165	1139	0	0
2024.02.14	09:00:00	1.07163	1.07174	1.07053	1.07077	3277	0	0
2024.02.14	10:00:00	1.07077	1.07083	1.06951	1.07024	3761	0	0
2024.02.14	11:00:00	1.07024	1.07060	1.06964	1.07002	2915	0	0
2024.02.14	12:00:00	1.07002	1.07044	1.06965	1.07038	2231	0	0
2024.02.14	13:00:00	1.07038	1.07104	1.06972	1.07080	2472	0	0
2024.02.14	14:00:00	1.07080	1.07105	1.07012	1.07059	2307	0	0
2024.02.14	15:00:00	1.07060	1.07169	1.07060	1.07088	4292	0	0
2024.02.14	16:00:00	1.07088	1.07231	1.07067	1.07162	4513	0	0
2024.02.14	17:00:00	1.07162	1.07252	1.07134	1.07214	4057	0	0
2024.02.14	18:00:00	1.07214	1.07346	1.07193	1.07340	3307	0	0
2024.02.14	19:00:00	1.07341	1.07341	1.07280	1.07308	2643	0	0
2024.02.14	20:00:00	1.07308	1.07339	1.07260	1.07270	2160	0	0
2024.02.14	21:00:00	1.07270	1.07296	1.07256	1.07282	2107	0	0
2024.02.14	22:00:00	1.07283	1.07290	1.07262	1.07278	1975	0	0
2024.02.14	23:00:00	1.07275	1.07284	1.07256	1.07276	999	0	0
2024.02.15	00:00:00	1.07249	1.07278	1.07240	1.07267	460	0	8
2024.02.15	01:00:00	1.07269	1.07324	1.07269	1.07322	674	0	0
2024.02.15	02:00:00	1.07324	1.07356	1.07294	1.07342	1083	0	0
2024.02.15	03:00:00	1.07342	1.07353	1.07264	1.07285	1361	0	0
2024.02.15	04:00:00	1.07285	1.07316	1.07260	1.07294	1066	0	0
2024.02.15	05:00:00	1.07294	1.07307	1.07252	1.07257	1156	0	0
2024.02.15	06:00:00	1.07258	1.07269	1.07248	1.07261	841	0	0
2024.02.15	07:00:00	1.07262	1.07323	1.07262	1.07292	1102	0	0
2024.02.15	08:00:00	1.07292	1.07340	1.07273	1.07310	1335	0	0
2024.02.15	09:00:00	1.07309	1.07415	1.07278	1.07331	2803	0	0
2024.02.15	10:00:00	1.07331	1.07377	1.07298	1.07310	3234	0	0
2024.02.15	11:00:00	1.07309	1.07370	1.07280	1.07332	2550	0	0
2024.02.15	12:00:00	1.07332	1.07370	1.07309	1.07347	2322	0	0
2024.02.15	13:00:00	1.07348	1.07402	1.07339	1.07356	1611	0	0
2024.02.15	14:00:00	1.07356	1.07488	1.07354	1.07450	1847	0	0
2024.02.15	15:00:00	1.07450	1.07728	1.07428	1.07666	5803	0	0
2024.02.15	16:00:00	1.07663	1.07830	1.07592	1.07762	5555	0	0
2024.02.15	17:00:00	1.07763	1.07849	1.07587	1.07612	4553	0	0
2024.02.15	18:00:00	1.07613	1.07631	1.07553	1.07597	3461	0	0
2024.02.15	19:00:00	1.07598	1.07630	1.07567	1.07625	2293	0	0
